listing_id,name,host_id,neighbourhood_id,room_type,price,minimum_nights,availability_365
30717311,Tiny studio in best neighborhood in NYC!,9266337,12,Entire home/apt,154,2,12
30717487,Charming Williamsburg Loft - 1 BR,63260432,21,Entire home/apt,179,1,0
30717527,"Two bedroom apartment, one stop from Manhattan",33945670,26,Entire home/apt,283,2,303
30717533,Large Private Room in Crown Heights BK,17598541,16,Private room,45,1,150
30718238,Manhattan best location Entire1BR Apt amazing view,183790715,8,Entire home/apt,575,2,364
30718403,Local Paradise,141931484,36,Private room,69,2,329
30718534,Charming 1 bedroom in a 2 bedroom west village apt,23419046,12,Private room,200,1,0
30720122,Sunnyside RM w/ a view. Near everything you need.,137358866,40,Private room,29,30,241
30720530,Furnished & Renovated. An Astoria NY RM w/ Appeal!,137358866,57,Private room,39,30,0
30721128,"Master Suite w/ Own Bath, 3 mins from subway!",137358866,57,Private room,54,30,0
30722712,Amazing 1 BR on Gramercy (Min 30 Days),178224519,27,Entire home/apt,155,30,365
30722858,Cozy Sunnyside room with a classic feel.,137358866,40,Private room,41,30,124
30723941,Cute 1 BR on Gramercy (Min 30 Days),178224519,27,Entire home/apt,150,30,332
30725215,"Beautiful 1 BR, Gramercy",178224519,27,Entire home/apt,150,30,364
30727105,Modern and charming Brooklyn apartment,4679911,21,Private room,54,21,0
30728438,"Relax, easy commute to the city",30377766,84,Private room,62,1,365
30728885,Private room,9412549,44,Private room,180,1,0
30728947,Brooklyn Home with a View,5358010,11,Entire home/apt,145,4,12
30730521,Luxury Apartment on Madison Avenue,4731785,29,Entire home/apt,200,21,88
30731628,Three Bed-Room in Borough Park,230013366,112,Entire home/apt,110,2,243
30731670,Cozy Brooklyn Brownstone w/ Huge Private Backyard,196613633,7,Private room,45,30,220
30731674,Spacious studio in the heart of NYC,1995636,2,Entire home/apt,225,30,108
30732728,"Luxury apartment, for single! near Central Park",5469063,29,Entire home/apt,200,5,24
30732895,Spacious Room w/Comfy Queen Bed. Central Location!,2824437,16,Private room,70,3,41
30733035,Bright serene 2-bedroom in Harlem,29245582,3,Entire home/apt,150,5,3
30733474,Flex Chk In Times - NYC Quick Stay,228263278,3,Private room,95,2,180
30733576,king size bed in hip LES -subway outside,19052001,24,Private room,80,2,0
30733692,Available Now,230028797,57,Shared room,100,1,89
30733899,Downtown Brooklyn exquisite private room epic view,225618164,35,Private room,70,30,365
30734277,Large Full Bedroom in an Awesome Huge Artist Loft,501456,21,Private room,70,3,4
30734595,Beautiful Park Slope Designer Condo,14244557,17,Entire home/apt,250,9,251
30735151,Cozy Private BR - Less Than Five Mins To Subway,230037325,7,Private room,55,1,173
30735308,Private 2 BR Apt in heart of South Slope,186334891,80,Entire home/apt,150,2,244
30735480,Neve recording studio,229693987,24,Entire home/apt,600,1,365
30735839,Comfy & Modern Private Bedroom w/ Bunkbed,230037325,7,Private room,55,1,163
30736119,"Modern and Cozy Private Bedroom in Brooklyn, NY",230037325,7,Private room,55,1,173
30736279,"Deluxe Wall Street Studio w/ Gym, Doorman by Blueground",107434423,44,Entire home/apt,232,30,350
30737105,"Lovely,Cozy,bright,beautiful room **only female**",229421782,55,Private room,35,4,89
30737182,Central Park Charming Home,197082458,9,Entire home/apt,350,2,286
30737221,Chic and Comfortable in Manhattan,198406576,3,Entire home/apt,195,30,239
30737562,Private Bedroom and Bathroom in Spacious Apartment,4281300,13,Private room,89,1,16
30737572,Private Room in Clean & Cozy Home Central Location,230049837,6,Private room,59,5,0
30737615,ONE BIG PARK SLOPE ROOM starting MARCH - MAY 2019,835112,11,Private room,42,90,0
30737643,Long Term Stay 4 1/2- 5 months. Starting Jan,1466422,16,Entire home/apt,60,133,0
30739597,"Basement suite in Bushwick, 4 minutes from the M!",14841940,22,Private room,48,3,34
30739837,Spacious and relaxing apartment in UWS.,181370114,9,Entire home/apt,500,1,87
30739988,Quite Spacious studio easy access to ALL,103922915,2,Entire home/apt,149,2,0
30740488,**Cozy Private Room(M),52140932,7,Private room,49,2,294
30740551,Dollar,131705586,14,Private room,77,1,364
30741070,Living room in Queens for rent,118839768,84,Shared room,35,62,0
30741160,"Private room in Sunnyside, Queens",123099811,40,Private room,40,2,1
30741199,Bright Beautiful Loft Apt in Heart of Williamsburg,416238,13,Entire home/apt,225,6,88
30741302,**Cozy Private Room(B),52140932,7,Private room,49,2,360
30744215,NYC Marathon 2019 - Near Carnegie Hall - 2 nights,51151126,2,Private room,600,2,2
30744543,"Quiet place
fully renovated apartment
Queens-NY",35162102,62,Entire home/apt,120,2,66
30744585,NYC Marathon 2019 - Near Carnegie Hall - 2 Nights,51151126,2,Private room,600,2,2
30745232,Park Slope Cozy Bedroom,3016566,17,Private room,200,1,351
30745402,Room in central Manhattan,163905917,8,Private room,115,4,0
30745429,Alphabet City Long term Stay,31917161,20,Private room,70,30,0
30745771,Quiet Cozy Apartment by the Beach,230046770,194,Entire home/apt,190,1,2
30745822,New Build APT in Brooklyn - Prospect Park South!,97681343,23,Entire home/apt,62,2,54
30746531,One bedroom in Clinton Hill/Bedstuy,48827403,7,Private room,160,2,363
30746904,WOW LOFT LONG TERM STAY & SHORT TERM EVENTS/SHOOTS,76192815,10,Entire home/apt,175,1,364
30747260,"Spacious room in quiet Sunset Park, Brooklyn",28821748,80,Private room,30,10,0
30747515,Bedstuy-stay,20043437,7,Private room,35,10,5
30747562,BedStuy cozy + convenient private room and bath,2581995,7,Private room,37,1,10
30748041,Best Manhattan location & best room for the price!,7883985,29,Private room,79,1,7
30749019,Bright airy rooms in Queens close to transport,230108889,140,Private room,40,5,0
30749411,"Manhattan huge bedroom, with PRIVATE BATHROOM!",8214691,61,Private room,159,3,0
30749889,"Very nice Master bedroom, all comfort, brooklyn",230113240,22,Private room,100,1,240
30750063,"Tranquility and views - 2 beds, family-friendly",9976776,52,Private room,199,3,0
30754138,Prime Soho apartment with private backyard,163035332,28,Entire home/apt,550,2,126
30756760,Cozy Room with a view,144124452,184,Private room,55,1,30
30756898,Lux renovated room 19mins ride to Grand Central,137358866,32,Private room,40,30,247
30759268,Cute 2BR in the middle of West Village,230165497,12,Entire home/apt,155,30,0
30759388,"Convenient, comfy, and bright apartment",7389707,31,Entire home/apt,200,2,0
30759781,Stay in heart of Manhattan!Subway near-Best Area,149312705,2,Private room,150,2,19
30761478,Sundrenched Studio Doorman Elevator Laundry 5240,16098958,2,Entire home/apt,190,30,158
30761885,Bedstuy Private Room Two Blocks from Subway,50686800,7,Private room,46,1,28
30761890,Renovated One bedroom Gym Laundry Elevator 5236,16098958,2,Entire home/apt,215,30,271
30762826,Jefferson Avenue Apartment,6051149,7,Entire home/apt,140,3,66
30762861,"Cozy & Nice room w/AC, Queens! good subway access!",200239515,32,Private room,35,30,7
30763021,"Off AVE N Beauty, a place like home! Flatlands, BB",173912778,36,Entire home/apt,89,2,132
30763291,Luxury Private Bedroom in Brooklyn 2R-1,230192510,14,Private room,48,30,342
30763342,Lofted East Village 2BR | Big & Safe,228220221,20,Entire home/apt,239,1,345
30763404,Entire studio East village Walk to All,230192818,20,Entire home/apt,90,1,17
30763950,BRIGHT AND LOFTY IN THE  EAST VILLAGE,363717,20,Entire home/apt,350,4,127
30764168,Modern Co-Living Space 2R-2,230192510,14,Private room,48,30,322
30764476,Two Bedroom fully furnished - UES (30 days MIN),159598333,29,Entire home/apt,99,30,324
30764665,Large one bedroom with 2 walk through living rooms,230196849,5,Entire home/apt,350,2,81
30764972,Spacious 6BR/2.5BA Apt — Washer & Dryer / 20% OFF!,227679456,25,Entire home/apt,599,2,110
30764990,Lovely spacious 1 BR apartment in Williamsburg,226201658,13,Entire home/apt,89,30,295
30765849,Elevator Doorman Gym Studio Roof Laundry 5219,16098958,2,Entire home/apt,180,30,311
30766280,音樂之家 Musician and Artist Exhibition Home,213781715,21,Entire home/apt,189,1,364
30766643,Bright & Cozy Manhattan Home | Central Location,230049837,6,Entire home/apt,129,3,22
30767017,Spacious Bedroom in the heart of Fort Greene 1L-3,230192510,14,Private room,48,30,220
30767259,Luxury Private Bed in Brooklyn 2L-1,230192510,14,Private room,48,30,340
30767280,Nice Room 3min walk to Subway Plus Balcony and AC,218336964,88,Private room,40,3,8
30767367,Fantastic Co-Living Space 2L-2,230192510,14,Private room,48,30,341
30767659,3 Single Beds Studio near ESB,211549023,2,Entire home/apt,220,2,286
30767663,1 bedroom apartment in Bushwick,6297882,22,Entire home/apt,120,3,0
30767905,Updated Private Bedroom in Co-Living Space 2L-3,230192510,14,Private room,48,30,311
30768008,Upper West Manhattan Entire Suite,10415675,3,Entire home/apt,150,4,281
30768300,Manhattan Time Square Private Room,34689714,8,Private room,99,1,358
30768969,Sunny & Big Room w/private toilet in Bushwick,192181166,13,Private room,72,3,0
30769015,Heart of Bedford Stuyvesant.  Next to subway.   Full floor in brown stone.  Great neighborhood.   20 minutes to downtown Manhattan.   Best place ever.,95915902,7,Entire home/apt,100,2,0
30769129,Artist Retreat in Williamsburg with studio space!,121434641,13,Entire home/apt,100,1,173
30769303,Luxury Apartment Building,155261188,117,Private room,200,1,365
30769456,Quarto privado em Astória.,230230484,57,Private room,80,3,365
30769510,Modern Luxury 2bedroom in ideal Brooklyn location,4797532,16,Entire home/apt,135,28,189
30769650,Private Room in Two-Bedroom Brooklyn Apartment,214130808,91,Private room,50,1,311
30769899,Gorgeous Brooklyn Heights apartment,2547347,33,Entire home/apt,100,2,326
30769959,Private One Bedroom Chelsea Apartment New York-#2,9328763,15,Private room,138,25,0
30769985,Verona TwentyOne - Kendal Garden,195691349,7,Entire home/apt,150,2,299
30770301,Clean Private Bedroom in the Heart of East Village,222779801,20,Private room,75,1,120
30770314,Spacious Manhattan Apartment near Battery Park,230235805,44,Entire home/apt,116,3,0
30770478,Big private room in Brooklyn penthouse,9288052,4,Private room,60,7,0
30770723,Live in an Art Curator's Home,599076,22,Private room,70,1,81
30770830,One Bdrm Apt in Charming South Harlem Brownstone,208477013,3,Entire home/apt,125,2,24
30772697,"Relaxing Private Bedroom~Hamilton Heights, NY",178473107,3,Private room,90,1,40
30772721,Budget friendly room in Queens. 5mins to subway!,137358866,82,Private room,28,30,63
30772753,Perfect apartment in NYC,28230496,24,Entire home/apt,200,5,78
30773154,Bright spacious two bed apartment! (private room),72887012,20,Private room,90,6,23
30773558,MANHATTAN NEWLY RENOVATED SPACIOUS MODERN FLAT!,191469946,5,Entire home/apt,350,1,95
30774970,A Queen's Palace: Brooklyn NY Style,20279355,7,Shared room,75,1,123
30775624,Private cozy room in a modern artsy apartment,20587499,31,Private room,65,1,0
30775672,Private room in sunny apartment in Williamsburg,49292750,13,Private room,72,3,0
30776023,Architects Residency in Upper East / 2-min Subway,18091877,29,Private room,120,4,31
30776172,Waterfront Studio in Luxury Highrise w/ Gym & Roof,1574687,44,Entire home/apt,180,2,5
30778977,Quiet and cute bedroom in a 2 bedroom apartment,60370951,57,Private room,100,3,343
30785849,"Chic, stylish apartment in HEART of NYC",27863129,12,Entire home/apt,250,2,0
30786156,Brownstone Garden Apartment,105154396,7,Entire home/apt,160,3,110
30786375,Beautiful Brooklyn Room for a Single Traveler,690079,55,Private room,40,25,305
30786668,"Rustic house w/ parking, wifi, & AC",64450303,36,Entire home/apt,300,1,7
30786946,Lovely stay in a private large room near JFK,26028092,125,Private room,66,1,131
30788199,Private bedroom with Attached bathroom,129174905,29,Private room,65,15,0
30788330,Spacious alcove studio in the middle of Chelsea,37883321,15,Entire home/apt,160,7,80
30789224,Pvt Room in Quiet Home JFK 6mi LGA 10 mi -Silver,230025652,62,Private room,38,2,6
30789463,Modern Cozy 2 Bedroom Apt on UES -Near subways!,93822547,29,Entire home/apt,185,2,0
30791183,Spacious One Bedroom Apartment (sleeps 2-5 people),230367259,29,Entire home/apt,200,7,235
30791783,"Sunny, Spacious, Chic Interior Designer Apartment",129328105,29,Entire home/apt,199,2,50
30791949,Cozy and spacious loft in Williamsburg/Bushwick,4510691,13,Entire home/apt,175,2,34
30792105,Wonderful Queen Room Next to Manhattan,36732553,57,Private room,60,15,331
30792215,Room steps from Times Square,192754619,8,Private room,159,1,189
30792372,UWS Studio Apartment,230375654,9,Entire home/apt,250,2,0
30792493,Luxury 2BR 2BA with washer/dryer in Soho/Tribeca,230165497,28,Entire home/apt,250,30,364
30792566,"LES Well-Designed Flat, 3br, 5beds, Sleeps 9!",230371691,24,Entire home/apt,432,1,325
30793033,Private One Bedroom Apartment,230378560,95,Entire home/apt,66,2,186
30793116,"Peaceful, spacious and musical!",22863358,31,Private room,80,2,29
30794026,Bed-Stuy Little Gem,223258125,7,Entire home/apt,150,2,6
30795092,Oasis on Saratoga,166084232,16,Entire home/apt,185,1,48
30795672,Private Room  non smoking female only near JFK,230396622,148,Private room,29,4,66
30795961,Quiet 1 bedroom near Midtown Manhattan,72082556,26,Entire home/apt,75,1,42
30795963,"HARLEM, NY MASTER BEDROOM EN SUITE BATH & BALCONY",228571016,3,Private room,190,2,89
30795983,City Portal,106667600,104,Private room,42,10,326
30797115,"Private Room in Luxury Building, Downtown Brooklyn",48367358,114,Private room,65,30,17
30797190,#1 JFK/NYC Home sweet home!,37891510,130,Private room,45,3,54
30797357,Newly Renovated Bedroom Central Park South,230407184,8,Private room,131,2,0
30798396,Spacious room near airport LGA Manhattan & Gym :),137358866,84,Private room,24,30,244
30798936,Room Near Times Square/Javits/Hells Kitchen/MSG,230418398,8,Private room,89,2,0
30799010,Brand new building  with Manhattan view,52053537,26,Entire home/apt,200,3,0
30799299,Beautiful Row House Steps From Prospect Park,16305093,18,Entire home/apt,450,4,87
30799325,Cute inexpensive place for a short stay in Queens,78378674,82,Shared room,40,1,0
30799348,Penthouse Gorgeous Apartment Stay,161769990,7,Private room,45,7,0
30799727,Cozy and clean room. Easy transportation,160923266,21,Private room,70,5,0
30800201,Sunny and Bright Space in Heart of East Village,2729738,20,Entire home/apt,225,4,0
30800868,W 70s BR in Classic UWS Building,3929012,9,Private room,129,1,49
30801068,Spacious bedroom in a quiet commuter town.,137358866,32,Private room,33,30,236
30801197,1.5 BR w/ HUGE Living Room&Den - EZ access to City,14818535,127,Entire home/apt,122,2,73
30801344,Huge BR in Classic UWS Building W 70s,3929012,9,Private room,129,1,59
30801989,Wonderful room with fridge next to Manhattan,36732553,57,Private room,50,15,341
30805617,61 street and 2 ave apt D Manhattan,180380802,2,Entire home/apt,140,2,354
30805802,harlem/morning side heights/SOHA,10214546,3,Private room,250,1,179
30806012,61st and 2nd ave apt C Manhattan clean safe,180380802,2,Entire home/apt,130,2,365
30809679,Luxurious and Bright Room Near Time Square,204160428,8,Private room,180,3,126
30810353,"Lovely Room, Midtown Manhattan!",204160428,8,Private room,160,3,73
30810475,Gorgeous Room! Close to Time Square,204160428,8,Private room,130,3,114
30811789,Piece of mind in Harlem,2423570,5,Entire home/apt,150,30,345
30811876,Quiet Sunny Spacious Room in Charming Vintage Apt,54368503,45,Private room,120,3,0
30811958,2 Bedroom Penthouse with Good Vibes,230498530,3,Entire home/apt,90,30,209
30812691,Cozy private room near Upper West Central Park,103726845,9,Private room,85,1,0
30812751,Double Double Room · Empire CIty New York,224414117,8,Private room,199,1,363
30812846,"New, Lovely Studio in Long Island City",159026666,26,Entire home/apt,199,7,0
30814038,Nice private bedroom near Upper West Central Park,103726845,9,Private room,90,1,0
30814580,Luxury Industrial 3 Bedroom Williamsburg Condo,228228269,13,Entire home/apt,444,1,326
30814778,Magnificent NYC 1 Bedroom Apt in Hell's Kitchen!,163251048,8,Entire home/apt,399,30,294
30815072,Wonderful Clean 2 Bedroom Apartment in EV,228225649,20,Entire home/apt,349,1,352
30815097,Entire 1BR APT in historic Clinton Hill Brownstone,3636827,4,Entire home/apt,195,2,44
30815183,Location Location Location !!,230516915,29,Entire home/apt,590,14,358
30815343,Room w/ Balcony-- 5min from Grand Central!!,921897,6,Private room,70,30,172
30815605,Massive Designer One Bedroom in Brownstone,2582762,14,Entire home/apt,220,14,31
30816604,Sweet South Slope Garden Apartment,3312111,11,Entire home/apt,150,2,34
30817001,"Beautiful, Newly Furnished, Luxury, Grand Central",52950465,2,Entire home/apt,169,30,365
30817038,Double Double Room · Broadway,224414117,8,Private room,199,1,365
30817133,"Spacious, Mid-Century Studio in Downtown Brooklyn!",1992020,14,Entire home/apt,199,5,0
30817394,Spacious apartment in East Williamsburg!,192740917,13,Entire home/apt,120,7,189
30817424,Cozy Astoria Getaway!,230528448,50,Private room,40,1,0
30817603,Large Private Room. Fits up to 6 people,135060128,13,Private room,120,1,269
30818441,TIMES SQUARE 3BR FLAT APT,230531384,8,Entire home/apt,350,2,198
30818565,NICE 1 BEDROOM  CLOSE 3 MALLS AND SHOPPING,190298308,64,Entire home/apt,94,3,329
30818914,1400 Sq Ft Apartment on Broadway!,18653145,3,Entire home/apt,185,7,128
30819021,Your 1BR home in Murray Hill!,41955015,6,Entire home/apt,150,1,0
30819096,"2 BEDROOM Home, in the Center of Midtown",53046634,8,Entire home/apt,225,3,68
30819919,Charming Hideout by the East River,63419128,133,Private room,120,3,0
30820062,"Spacious, sunny apartment by Prospect Park",7798275,25,Entire home/apt,100,25,5
30820590,Sun-Soaked Historic Brownstone Apartment,4408261,7,Entire home/apt,130,3,0
30821781,"Cozy Retreat, Close to LGA and Midtown",4691878,104,Private room,100,2,363
30821795,UES Bliss,2793924,29,Entire home/apt,140,4,5
30821860,Cozy 1 person bedroom in Fancy neighborhood,13126043,2,Private room,89,3,26
30822294,Extra Large Bedroom In Lively part of Astoria!,1218437,50,Private room,40,20,156
30822664,New York Apartment Near Times Square & Broadway,88814777,8,Entire home/apt,145,6,163
30822815,NYC cozy studio,193490396,52,Entire home/apt,185,2,295
30823061,2BED in Williamsburg With Private Patio!,11061595,13,Entire home/apt,250,3,10
30823647,"Quaint, Artsy 1BD in Greenpoint",147256857,21,Private room,120,4,0
30823651,Hotel living! Private large bedroom & bath!!,83490060,174,Private room,99,1,318
30823817,New York Lovely Quiet Room near to Time’s Square,137191484,8,Private room,120,1,321
30824786,▲Private Cozy Room at Madison Square Garden▲,230574578,15,Private room,75,2,11
30824804,hip Bed-Stuy large one bedroom,6097531,7,Entire home/apt,180,3,158
30824853,Stunning apartment heart of Williamsburg 2bd/2ba,5503926,13,Entire home/apt,250,3,271
30825043,Real Brooklyn Apt on Pacific and New York,221623897,16,Private room,30,5,220
30826725,Cool Vibes at Ace’s High End Apt.,20780113,101,Entire home/apt,114,2,68
30826777,"LIC网红楼Jackson Park沙发客厅 
Luxury apartment livingrm",204006071,26,Private room,45,3,0
30842198,"Quite and safe locations, 2 blocks from train stat",30377766,84,Private room,100,1,179
30842262,Mid-century Modern Midtown 1BR w/ Gym + Doorman by Blueground,107434423,6,Entire home/apt,271,30,60
30848952,Cozy private room in the Upcoming Bronx,230646296,73,Private room,34,2,0
30850027,"New York, private gorgeous bedroom!",86078173,13,Private room,85,5,25
30850215,wheelchair accessible apt near Columbia University,230653775,46,Entire home/apt,150,4,0
30850620,BROOKLYN : PRIVATE ROOM +BATHROOM,27264437,7,Private room,50,6,0
30851304,Twice As Better Home Inn,227872371,153,Entire home/apt,75,1,300
30851988,Gorgeous please! Perfect for couple or two friends,111911758,57,Private room,70,5,69
30852631,Tiny bedroom in Williamsburg - Brooklyn,15788530,13,Private room,60,4,0
30852793,Spacious Room with natural light in Forest Hill,206025860,64,Private room,37,1,249
30852891,BEAUTIFUL 2 BEDROOM,133594005,42,Entire home/apt,135,3,232
30853297,Cozy place one minute from metro,12249166,26,Private room,340,1,90
30853505,"Clean, spacious 1BR, 1BA in heart of NYC",23746969,27,Entire home/apt,300,2,193
30853530,Cute and Cozy Bedroom in Northern Manhattan,21934258,3,Private room,65,4,0
30853694,Entire Loft with a bedroom and walk-in closet,14276413,7,Entire home/apt,300,2,0
30854157,"Renovated pre-war flat, terrace, & garden",230683611,8,Entire home/apt,180,2,0
30854475,Luxury Brooklyn Stay,69226908,55,Private room,40,1,90
30855018,Demo listing - not real,137447960,57,Entire home/apt,70,18,178
30855529,Double Room in Upper East Side Apt - Central Park,226764496,29,Private room,80,1,27
30855904,NEWLY FURNISHED Luxury Studio at Park Avenue South,102763353,2,Entire home/apt,160,30,0
30856336,Large Room and Windows in Cozy Crown Heights,230698955,16,Private room,45,1,0
30856384,Cozy Crown Heights Studio,13501779,16,Entire home/apt,85,3,0
30856584,"Double Room in Upper East Side, near Central Park",226764496,29,Private room,80,1,18
30856920,Brooklyn Holiday Getaway Pad,22920335,7,Entire home/apt,110,7,189
30857071,Luxurious Hell’s Kitchen! Vibrant Famous NYC!,7985095,8,Entire home/apt,285,2,44
30857261,"Bright and airy close transport, left side",230108889,140,Private room,49,4,111
30857450,Cozy bedroom in Bed-Stuy area!,93520536,7,Private room,60,3,20
30857971,Luxury apartment in UES,39548500,29,Entire home/apt,300,3,0
30858685,Brooklyn the the way it should be,230712429,91,Entire home/apt,90,1,0
30859271,"Comfortable, Quiet, And A Good Night Sleep.",214678935,80,Private room,55,1,174
30859838,Bright and stylish West Village gem,46389451,12,Entire home/apt,190,3,115
30860048,comfortable room with cheap fee,230720666,44,Private room,80,3,133
30862301,Pvt entrance lower level apt w/cable-wi-fi pvt bth,22983583,130,Private room,30,2,0
30875053,INCREDIBLE 1-BEDROOM IN MANHATTAN TOO,230670970,3,Entire home/apt,195,30,239
30877996,NYC loft by the beach,31307082,87,Entire home/apt,100,2,296
30878695,BRIGHT BEAUTIFUL BROWNSTONE IN BROOKLYN,66913051,13,Entire home/apt,160,1,49
30879375,Cozy one bedroom in the heart of Greenpoint!,159336961,21,Private room,100,1,325
30879761,Comfortable Suite/Apartment in Manhattan,25573498,46,Entire home/apt,60,5,0
30881039,Bright and Spacious Brown Stone Apartment,38320446,7,Entire home/apt,150,4,18
30881484,Modern Room in Brooklyn,73618889,22,Private room,65,1,44
30882631,"Private bedroom in BK community, w/ parking",3285978,7,Private room,50,1,0
30882745,Luxury Studio In Heart of Manhattan,141720257,44,Entire home/apt,150,30,0
30882893,Artsy spacious apartment 3 mins from Times Square,230807441,8,Entire home/apt,450,4,158
30882957,Greenpoint Light & Plant filled Apt mins from city,37147077,21,Entire home/apt,115,3,0
30883546,Amazing Roommate Share in Prime NY Near Transit!,230192510,14,Private room,48,30,59
30884263,Discounted Cozy Downtown Unit - 3 Bedroom 2 baths,227494795,24,Entire home/apt,499,2,297
30885018,"Country home in Manhattan, w/ fireplace, backyard!",3757699,9,Entire home/apt,515,20,0
30885287,2Beds Studio apartment in Prime Location,211549023,2,Entire home/apt,240,2,304
30885549,Room with Balcony in trendy Williamsburg,47739675,13,Private room,500,28,89
30885754,Fantastic Modern Co-Living Space 4L-3,230192510,14,Private room,48,30,58
30885792,Sunny Bedroom in Chelsea Beauty!,130476089,15,Private room,80,1,0
30885937,"Private Bedroom in 5,000 sq ft DoBro Penthouse",79946214,114,Private room,109,1,66
30886242,Spacious and Bright bedroom (females only!),43960739,31,Private room,52,1,0
30887065,"Entire 1st floor, Easy commute to Manhattan",67987135,7,Entire home/apt,139,1,134
30887391,"Private bedroom in clean, quiet apartment",47779382,7,Private room,30,16,40
30887578,2nd FL cozy apartment,67987135,7,Entire home/apt,145,1,118
30888271,Cozy Cypress Suite Convenient To Train & JFK ×,230801598,85,Private room,80,1,32
30888624,"Cozy 2 Bed Room Gramercy, New York",146607158,27,Entire home/apt,220,2,0
30890018,Private room in brand new apartment in HK,4491717,8,Private room,180,3,341
30891437,Global Sanctuary ~Brooklyn Private Room,88036082,55,Private room,70,1,0
30891733,BEAUTIFUL AND SPACIOUS STUDIO CLOSE TO LGA AND JFK,230584533,163,Entire home/apt,99,1,329
30892041,Park Slope / Spacious and Comfy / Perfect Location,4631381,17,Entire home/apt,220,20,24
30892407,Renovated 1 bedroom Near Subway to Manhattan & JFK,230868224,125,Entire home/apt,61,2,75
30898965,Great views of the city,11510329,27,Entire home/apt,180,4,4
30901275,The Den -  3 mins  to JFK,223846870,153,Private room,45,1,0
30902549,River View Apartment,44628416,31,Entire home/apt,140,2,122
30902832,"Private and spacious room, 15 mins to Times Square",3307004,3,Private room,99,4,24
30903214,Home Away From Home,229306781,16,Private room,70,1,73
30903481,"Private room in Safe & Quite Greenpoint, Brooklyn",33839663,21,Private room,60,5,133
30903797,Luxury Apartement in Manhattan,42322216,44,Entire home/apt,250,5,0
30904197,Room in the Lower East Side,230941034,24,Private room,85,2,357
30904215,Gorgeous Penthouse in Chelsea / Meatpacking!,104364388,15,Entire home/apt,350,30,275
30904692,Room Available in Crown Heights,164692370,16,Private room,31,14,0
30904806,Entire Apartment in Astoria,196915362,57,Entire home/apt,190,5,55
30905035,Well located studio in the heart of NYC.,221418152,3,Entire home/apt,180,1,85
30905264,The Williamsburg Urban Haven,230961710,13,Entire home/apt,60,1,234
30905265,Composer's Atelier in the Heart of Brooklyn,44354001,7,Private room,38,1,0
30906210,Newly Renovated Doorman Apt. with Great Amenities,10672594,26,Entire home/apt,210,3,0
30906267,XL cozy bedroom with separate entrance,40317143,127,Private room,68,1,133
30906400,Stylish Manhattan penthouse with private rooftop,11449978,3,Entire home/apt,350,4,23
30907262,Spacious One-bedroom Home in Columbia U,215116298,46,Entire home/apt,80,14,0
30907275,Cozy Brooklyn Loft,105221828,7,Private room,60,2,0
30907441,Willimsburg Deluxe Studio,32874565,13,Entire home/apt,125,15,285
30907448,Cozy bedroom with good location,225659661,13,Private room,120,2,89
30908379,Charming 3bed/2 bath Apt near Central Park,230481249,5,Entire home/apt,155,2,123
30908416,Sunny Greenpoint Apartment 5 Min Walk To Nassau G,25812202,21,Private room,45,14,21
30908613,Room in bushwick!,192189607,22,Private room,60,4,22
30908640,Alphabet City!! Entire Apartment!,7544635,20,Private room,175,3,0
30908766,Modern Studio Apartment near transportation,16089151,62,Entire home/apt,85,2,14
30908886,Chic and Lofty Studio Apartment in heart of SoHo,24755227,28,Entire home/apt,109,6,9
30909031,Your 2 bedroom home in Brooklyn.,79355506,76,Entire home/apt,98,5,23
30909287,Luxury Apartment in Lower East Side,22323,20,Entire home/apt,400,1,0
30910712,[New] Manhattan-Hell's Kitchen Private Studio,231003106,8,Entire home/apt,125,2,230
30910732,"Spacious bright 4 bedrm Manhattan home, elevator!",59051417,5,Entire home/apt,750,3,249
30911300,Charming Quiet Upper East Side Studio!,231007291,29,Entire home/apt,160,2,11
30911893,"Modern, bohemian 1 bedroom apt in Williamsburg",19478720,13,Entire home/apt,125,21,81
30912190,Harmony Guestsuite 10 mins from JFK & Mall,222946997,153,Entire home/apt,93,1,19
30912539,Spacious Home Centrally located Near Downtown,231015527,30,Entire home/apt,275,2,0
30912652,Gorgeous Flat with Priv Patio Steps from 42nd/34th,17139611,8,Entire home/apt,375,3,0
30912673,Williamsburg Penthouse,50760546,13,Entire home/apt,250,180,173
30912712,cute studio apartment upper east side,231017568,29,Entire home/apt,100,30,99
30913224,"Cozy and Sunny Room Williamsburg, Luxury Building",33771081,13,Private room,80,3,0
30913411,Gorgeous and spacious 1 BR in Nomad new listing,150424721,15,Entire home/apt,299,3,155
30913615,Cute room for single traveler,33238800,8,Private room,100,1,82
30913799,Spacious bedroom near Central Park/Columbus Circle,87505316,9,Private room,90,3,1
30914075,Room in big and light Prospect Heights apartment,16333280,30,Private room,55,2,0
30914114,Beautiful and cozy street view 1BR in W Village,54501105,12,Entire home/apt,180,3,166
30914235,Cozy Charming Room in South Slope 1 Min to METRO,51913277,80,Private room,45,2,37
30915138,Private Bedroom in Upper East Side-Central Park,226764496,29,Private room,80,1,2
30915351,"New Listing, 5 ☆ Host!  Sunny, Quiet Lovely Flat!",226124574,29,Entire home/apt,153,2,274
30915587,"Center of Flushing 2, Queens, Near Sheraton Hotel",169472089,38,Private room,80,5,89
30916118,Large and cozy room in the heart of Manhattan,221934669,2,Private room,350,1,0
