review_id,listing_id,number_of_reviews,last_review,reviews_per_month
34926,27693980,3,2018-12-28,0.45
34927,27694474,3,2018-09-23,0.28
34928,27694593,21,2019-07-02,3.07
34929,27695133,11,2019-06-20,2.92
34930,27695485,32,2019-06-24,2.96
34931,27695755,21,2019-06-02,1.94
34932,27696495,0,,
34933,27697082,13,2019-06-12,1.25
34934,27697284,25,2019-07-02,3.21
34935,27697402,2,2019-05-18,0.97
34936,27699052,1,2018-08-20,0.09
34937,27700332,6,2019-06-27,2.02
34938,27700366,4,2019-03-25,0.53
34939,27700747,18,2019-06-07,1.67
34940,27700795,15,2019-07-01,1.8
34941,27701535,21,2019-06-17,1.94
34942,27703016,9,2018-10-20,0.85
34943,27703561,4,2018-11-25,0.39
34944,27703578,14,2019-05-26,1.51
34945,27703666,7,2019-07-05,0.9
34946,27703756,6,2019-06-15,0.97
34947,27703757,6,2019-06-24,0.92
34948,27703859,18,2019-06-21,1.74
34949,27703865,5,2019-01-04,0.52
34950,27704612,31,2019-07-03,3.07
34951,27704712,16,2019-05-18,1.46
34952,27705293,23,2019-07-01,2.24
34953,27706017,31,2019-06-24,3.0
34954,27706098,20,2019-06-06,2.0
34955,27706786,0,,
34956,27706929,43,2019-07-05,4.13
34957,27707196,2,2018-12-10,0.19
34958,27707562,12,2019-05-19,1.14
34959,27707814,17,2018-12-15,1.55
34960,27710264,5,2018-10-31,0.53
34961,27712922,24,2019-07-05,2.26
34962,27714862,68,2019-07-03,6.26
34963,27717773,14,2019-06-30,1.38
34964,27720812,16,2019-06-24,1.63
34965,27722209,3,2019-05-30,1.23
34966,27723558,27,2019-06-06,2.7
34967,27723717,11,2019-04-18,1.02
34968,27723810,2,2018-09-09,0.19
34969,27723975,30,2019-06-04,2.84
34970,27724217,9,2019-06-11,0.87
34971,27724572,2,2018-08-25,0.18
34972,27725029,35,2019-07-05,3.9
34973,27725392,2,2019-06-01,0.77
34974,27725844,3,2018-10-08,0.29
34975,27727321,4,2019-06-15,1.67
34976,27727442,29,2019-06-28,3.19
34977,27728631,6,2019-04-21,0.58
34978,27729476,52,2019-06-15,4.92
34979,27730153,11,2018-12-16,1.07
34980,27730191,1,2019-05-20,0.59
34981,27730757,31,2019-07-02,2.99
34982,27730786,33,2019-06-21,3.24
34983,27731269,44,2019-07-06,4.14
34984,27731601,0,,
34985,27732417,19,2019-07-05,4.96
34986,27732746,0,,
34987,27732981,0,,
34988,27733012,23,2019-06-10,2.15
34989,27733464,25,2019-05-09,2.31
34990,27733542,1,2018-08-29,0.1
34991,27734811,12,2019-06-03,1.14
34992,27735126,60,2019-06-22,5.54
34993,27735315,34,2019-06-04,3.59
34994,27735701,28,2019-06-10,2.58
34995,27735744,41,2019-06-18,3.8
34996,27736075,32,2019-06-17,3.19
34997,27736140,0,,
34998,27736749,44,2019-07-04,4.07
34999,27737158,41,2019-07-01,4.73
35000,27744041,8,2019-06-19,1.06
35001,27746387,2,2018-12-23,0.19
35002,27747288,18,2019-06-25,1.67
35003,27748069,8,2019-04-22,0.85
35004,27749038,7,2018-12-12,0.74
35005,27751020,3,2018-11-06,0.32
35006,27752128,0,,
35007,27752788,14,2019-06-17,1.33
35008,27753677,91,2019-06-30,8.56
35009,27754177,2,2019-06-30,0.21
35010,27754773,59,2019-06-21,6.04
35011,27756576,3,2019-05-16,0.36
35012,27756639,12,2019-06-14,1.2
35013,27758379,9,2019-04-28,0.87
35014,27758562,70,2019-06-16,7.24
35015,27759146,112,2019-06-13,10.77
35016,27759455,1,2019-04-02,0.31
35017,27760207,7,2019-01-01,0.7
35018,27760799,24,2019-06-27,2.24
35019,27761683,25,2019-06-22,2.37
35020,27762497,32,2019-06-22,3.07
35021,27763793,29,2019-04-01,2.79
35022,27765541,38,2019-07-01,4.49
35023,27770423,0,,
35024,27773847,1,2019-04-21,0.38
35025,27774442,20,2019-06-09,1.89
35026,27774740,25,2019-06-19,2.42
35027,27775893,28,2019-07-01,2.71
35028,27776337,14,2019-06-22,1.34
35029,27776926,1,2018-10-11,0.11
35030,27779367,1,2018-09-09,0.1
35031,27779997,53,2019-06-24,7.61
35032,27781325,2,2018-10-28,0.22
35033,27781833,25,2019-07-07,2.31
35034,27782635,0,,
35035,27782761,3,2018-12-02,0.29
35036,27782804,5,2019-01-01,0.49
35037,27782948,6,2019-01-02,0.66
35038,27783586,22,2019-06-29,2.25
35039,27783611,33,2019-06-23,3.08
35040,27783928,0,,
35041,27784070,28,2019-06-23,2.64
35042,27784090,16,2019-02-24,1.55
35043,27784542,11,2019-07-02,1.24
35044,27784556,16,2019-06-09,1.55
35045,27784595,0,,
35046,27785049,0,,
35047,27785327,6,2019-05-31,0.58
35048,27785672,14,2019-07-01,1.32
35049,27786254,11,2019-06-05,1.23
35050,27786365,1,2018-12-03,0.14
35051,27786467,2,2018-12-31,0.24
35052,27786837,12,2019-07-01,1.34
35053,27787312,35,2019-05-28,3.23
35054,27787386,51,2019-06-09,4.71
35055,27787665,23,2019-06-30,2.12
35056,27788038,62,2019-06-30,5.81
35057,27788408,8,2019-02-16,0.76
35058,27788826,3,2018-09-16,0.29
35059,27795110,10,2019-07-01,0.92
35060,27795234,92,2019-07-01,8.87
35061,27795695,13,2018-10-01,1.22
35062,27802387,22,2019-06-23,2.19
35063,27802430,0,,
35064,27803315,0,,
35065,27803575,9,2019-06-30,0.99
35066,27803732,2,2019-06-16,0.21
35067,27803759,0,,
35068,27804120,2,2018-11-02,0.23
35069,27804902,22,2019-07-03,3.13
35070,27805071,0,,
35071,27805652,4,2019-04-18,0.39
35072,27807007,22,2019-07-01,2.04
35073,27807260,2,2019-06-10,0.24
35074,27807509,64,2019-06-26,6.0
35075,27808176,5,2019-01-02,0.47
35076,27808723,23,2019-06-21,2.18
35077,27809255,1,2019-05-04,0.45
35078,27810474,2,2018-12-18,0.19
35079,27810647,6,2019-06-19,0.95
35080,27812071,28,2019-06-25,2.78
35081,27812131,48,2019-06-22,4.5
35082,27814544,8,2019-07-07,0.75
35083,27814780,5,2019-05-06,0.59
35084,27815089,1,2018-08-31,0.1
35085,27816015,33,2019-07-07,3.2
35086,27817851,31,2019-06-09,3.01
35087,27823763,31,2019-06-22,2.98
35088,27824606,35,2019-06-07,3.3
35089,27825381,2,2018-09-25,0.19
35090,27827110,5,2019-01-25,0.47
35091,27827834,27,2019-01-26,2.52
35092,27830753,9,2019-06-19,0.87
35093,27831194,0,,
35094,27831402,2,2018-09-05,0.18
35095,27831715,0,,
35096,27831928,6,2019-03-31,0.87
35097,27832001,0,,
35098,27832008,29,2019-06-30,3.02
35099,27832135,3,2019-05-21,0.3
35100,27833130,18,2019-06-23,3.6
35101,27833243,1,2019-03-16,0.26
35102,27833897,25,2019-06-09,2.4
35103,27834075,39,2019-06-25,3.75
35104,27834828,2,2019-05-23,0.32
35105,27835546,5,2019-05-20,0.52
35106,27836216,4,2018-09-21,0.39
35107,27836335,0,,
35108,27836864,17,2019-07-01,1.69
35109,27838541,3,2019-01-04,0.47
35110,27839683,3,2019-06-18,1.0
35111,27840650,2,2018-10-07,0.19
35112,27842475,5,2019-06-10,0.66
35113,27846079,24,2019-07-07,2.55
35114,27848370,1,2019-01-01,0.16
35115,27849036,3,2019-04-23,0.34
35116,27849339,32,2019-06-21,3.04
35117,27850382,40,2019-07-04,3.79
35118,27850505,0,,
35119,27851725,18,2019-07-01,1.93
35120,27852017,28,2019-06-25,2.69
35121,27852410,8,2019-06-08,0.85
35122,27852878,2,2018-11-24,0.2
35123,27853417,1,2019-05-31,0.77
35124,27853549,5,2018-12-31,0.56
35125,27853643,0,,
35126,27853696,3,2018-10-07,0.31
35127,27854183,47,2019-07-06,4.35
35128,27854195,23,2019-06-11,2.61
35129,27855899,7,2019-05-05,0.69
35130,27857163,2,2018-09-23,0.2
35131,27858785,17,2019-01-28,1.65
35132,27863860,0,,
35133,27866657,2,2019-02-18,0.19
35134,27868079,1,2018-09-27,0.1
35135,27869059,4,2019-05-28,0.45
35136,27869100,3,2018-10-14,0.31
35137,27869757,17,2019-04-07,1.59
35138,27871248,0,,
35139,27871410,1,2018-09-30,0.11
35140,27873228,3,2019-06-01,0.45
35141,27873545,2,2019-01-01,0.19
35142,27874237,1,2019-05-24,0.64
35143,27874671,8,2019-04-29,0.81
35144,27875757,9,2019-05-18,0.87
35145,27875973,2,2019-07-03,2.0
35146,27876063,1,2018-09-08,0.1
35147,27876238,13,2019-04-07,1.22
35148,27876268,2,2018-09-13,0.19
35149,27876346,6,2019-04-07,0.61
35150,27876546,33,2019-06-19,3.14
35151,27876600,3,2019-04-16,0.31
35152,27876953,2,2018-10-13,0.21
35153,27876980,28,2019-06-15,2.71
35154,27878456,10,2019-06-11,0.98
35155,27889231,8,2019-04-21,0.81
35156,27890305,0,,
35157,27890556,46,2019-06-23,4.68
35158,27890781,0,,
35159,27891385,41,2019-06-23,4.07
35160,27891791,12,2019-06-30,1.21
35161,27892770,23,2019-06-27,2.21
35162,27893211,3,2019-05-27,0.48
35163,27896043,13,2019-07-01,1.32
35164,27896962,17,2019-06-30,2.17
35165,27899019,7,2019-06-09,0.73
35166,27900847,12,2019-06-30,1.16
35167,27901243,1,2019-05-25,0.65
35168,27901304,14,2019-07-01,6.18
35169,27901436,7,2019-03-04,0.68
35170,27902950,55,2019-06-23,5.16
35171,27903031,3,2018-11-17,0.31
35172,27903095,22,2019-06-22,2.14
35173,27903413,3,2019-04-13,0.31
35174,27904413,7,2019-05-27,0.68
35175,27904745,5,2018-11-05,0.48
35176,27905583,28,2019-06-09,2.64
35177,27906043,3,2019-05-27,0.32
35178,27906346,3,2019-04-24,0.29
35179,27906663,1,2018-10-09,0.11
35180,27906833,18,2019-06-24,1.87
35181,27906875,0,,
35182,27907554,42,2019-05-19,3.99
35183,27909027,0,,
35184,27909175,47,2019-06-28,4.45
35185,27910083,0,,
35186,27910119,21,2019-06-29,2.09
35187,27910595,86,2019-06-25,10.12
35188,27911463,7,2019-05-22,0.76
35189,27914324,3,2018-09-30,0.29
35190,27915673,45,2019-06-24,4.44
35191,27919104,0,,
35192,27919288,20,2019-06-01,2.05
35193,27920036,4,2018-11-25,0.38
35194,27921952,40,2019-06-30,3.77
35195,27922598,6,2018-11-25,0.58
35196,27922834,23,2019-06-11,2.35
35197,27923071,2,2019-06-15,0.22
35198,27923577,17,2019-07-05,2.3
35199,27924639,5,2018-12-10,0.48
35200,27925378,4,2019-06-22,1.04
35201,27925678,2,2018-10-27,0.23
35202,27926502,23,2019-07-01,2.28
35203,27926975,22,2019-06-29,2.06
35204,27927068,17,2019-05-28,1.68
35205,27927147,12,2019-06-30,1.16
35206,27928809,5,2019-06-23,0.54
35207,27929173,46,2019-02-01,4.31
35208,27929288,1,2018-11-12,0.13
35209,27929389,4,2019-05-31,1.43
35210,27929894,11,2019-06-23,1.07
35211,27929993,28,2019-06-02,2.83
35212,27930322,1,2018-09-04,0.1
35213,27930328,5,2018-11-24,0.47
35214,27930717,3,2018-09-24,0.29
35215,27931134,0,,
35216,27933214,25,2019-06-30,2.68
35217,27933429,1,2019-01-01,0.16
35218,27933622,62,2019-07-04,5.83
35219,27933916,2,2019-05-05,0.24
35220,27934322,3,2019-06-19,0.36
35221,27934546,3,2019-01-03,0.33
35222,27934562,0,,
35223,27935275,24,2019-07-01,2.27
35224,27935369,2,2018-12-02,0.2
35225,27935946,18,2019-04-27,1.73
35226,27936288,9,2019-04-19,0.87
35227,27936320,13,2019-03-23,1.25
35228,27936628,5,2019-04-28,0.47
35229,27936839,3,2019-06-11,0.28
35230,27937564,4,2019-06-05,0.41
35231,27938207,8,2019-04-28,0.77
35232,27939557,4,2019-04-13,0.39
35233,27939842,0,,
35234,27941636,0,,
35235,27948294,46,2019-06-17,4.55
35236,27949286,16,2018-11-23,1.54
35237,27949417,3,2019-04-07,0.84
35238,27949503,13,2019-05-19,1.27
35239,27951070,7,2018-10-29,0.69
35240,27951475,1,2019-04-09,0.33
35241,27952152,15,2019-06-01,1.45
35242,27952742,2,2019-05-10,0.19
35243,27952837,1,2018-09-02,0.1
35244,27952988,25,2019-06-03,2.36
35245,27953232,0,,
35246,27953771,38,2019-07-05,3.75
35247,27953850,30,2019-06-11,2.98
35248,27954057,50,2019-05-18,4.84
35249,27954244,1,2019-06-23,1.0
35250,27954369,5,2019-07-01,0.53
35251,27955732,16,2019-06-15,1.51
35252,27955820,14,2018-12-30,1.35
35253,27956646,6,2019-05-26,0.67
35254,27956689,6,2019-01-06,0.58
35255,27957027,62,2019-06-28,6.08
35256,27957371,20,2019-06-12,1.96
35257,27958130,1,2018-10-31,0.12
35258,27958825,19,2019-06-01,2.19
35259,27959042,1,2018-09-14,0.1
35260,27959548,28,2019-06-07,2.95
35261,27959826,1,2019-06-03,0.81
35262,27960021,5,2019-05-19,0.49
35263,27961870,7,2019-06-11,0.68
35264,27961920,13,2019-06-23,1.26
35265,27962373,86,2019-06-24,8.06
35266,27962805,1,2018-09-04,0.1
35267,27963195,25,2019-06-24,2.44
35268,27963404,8,2019-05-07,0.75
35269,27964104,0,,
35270,27964166,63,2019-06-27,6.18
35271,27964410,3,2018-09-25,0.29
35272,27965802,24,2019-02-02,2.32
35273,27966667,7,2019-07-06,0.9
35274,27967580,3,2019-05-10,0.31
35275,27967600,2,2019-06-23,0.21
35276,27967621,13,2019-06-16,2.89
35277,27967972,68,2019-07-06,6.54
35278,27975725,4,2019-05-01,0.41
35279,27975978,1,2018-09-30,0.11
35280,27977824,3,2018-12-01,0.37
35281,27978240,12,2019-02-08,1.37
35282,27978257,6,2019-04-07,0.56
35283,27982303,1,2019-01-02,0.16
35284,27984123,0,,
35285,27985235,3,2019-01-01,0.28
35286,27986129,25,2019-07-01,2.48
35287,27987084,1,2018-10-31,0.12
35288,27987152,3,2019-05-05,0.29
35289,27987391,0,,
35290,27987939,0,,
35291,27988211,94,2019-07-07,8.84
35292,27988835,2,2018-12-30,0.2
35293,27988990,2,2018-11-03,0.24
35294,27989656,28,2019-06-29,2.75
35295,27989719,0,,
35296,27989781,28,2019-06-27,2.78
35297,27991020,16,2019-06-04,1.62
35298,27992581,4,2019-03-26,0.38
35299,27993571,1,2018-09-11,0.1
35300,27993666,1,2018-09-15,0.1
35301,28001559,31,2019-06-25,3.31
35302,28001862,2,2019-01-02,0.22
35303,28002057,11,2019-06-26,1.24
35304,28002981,2,2018-10-02,0.21
35305,28004429,5,2019-06-11,0.48
35306,28005241,0,,
35307,28007178,1,2019-01-01,0.16
35308,28008005,1,2018-09-28,0.11
35309,28008714,4,2019-01-01,0.45
35310,28009721,5,2019-06-09,0.53
35311,28010779,5,2018-12-09,0.51
35312,28010820,10,2019-06-09,0.99
35313,28011594,42,2019-06-08,3.96
35314,28011745,5,2019-05-30,0.49
35315,28011840,52,2019-06-21,4.92
35316,28012031,14,2019-02-24,1.49
35317,28012942,41,2019-06-28,4.16
35318,28012966,2,2018-11-21,0.19
35319,28013709,11,2019-06-30,1.07
35320,28014073,2,2019-05-19,0.22
35321,28014366,3,2018-12-28,0.3
35322,28014495,11,2019-05-05,1.15
35323,28014733,0,,
35324,28014842,3,2019-03-31,0.36
35325,28015516,5,2019-06-10,0.52
35326,28016217,76,2019-07-07,8.29
35327,28020352,6,2019-05-28,0.69
35328,28021392,1,2018-12-31,0.16
35329,28025050,6,2019-06-19,0.59
35330,28025630,20,2019-06-02,2.03
35331,28026246,11,2019-06-12,1.3
35332,28028868,32,2019-06-17,3.1
35333,28029439,17,2019-06-29,1.62
35334,28030557,52,2019-03-30,4.92
35335,28030637,20,2019-06-30,1.91
35336,28031322,27,2019-07-01,2.74
35337,28031581,23,2019-06-25,2.88
35338,28031654,26,2019-05-23,2.52
35339,28031717,2,2019-01-01,0.2
35340,28032779,32,2019-06-24,4.4
35341,28033675,0,,
35342,28033814,3,2018-09-08,0.29
35343,28035852,24,2019-06-17,2.32
35344,28039292,0,,
35345,28041818,75,2019-07-05,9.34
35346,28042014,66,2019-07-02,7.56
35347,28042536,6,2019-07-07,0.59
35348,28042839,8,2019-05-20,0.9
35349,28043195,2,2019-02-23,0.23
35350,28043390,0,,
35351,28044146,1,2018-09-14,0.1
35352,28044485,4,2019-06-16,0.58
35353,28045230,76,2019-06-22,8.29
35354,28045724,1,2018-09-04,0.1
35355,28046097,1,2019-06-30,1.0
35356,28046416,7,2019-02-16,0.68
35357,28046788,0,,
35358,28046851,7,2019-05-31,0.76
35359,28047011,4,2018-12-14,0.43
35360,28047046,7,2018-11-24,0.68
35361,28047666,5,2019-06-08,0.61
35362,28049316,12,2019-05-06,1.19
35363,28049432,51,2019-07-06,4.94
35364,28049456,0,,
35365,28050441,45,2019-07-03,5.27
35366,28050532,26,2019-06-24,2.57
35367,28050688,6,2019-05-19,0.61
35368,28050972,17,2019-06-25,1.63
35369,28051505,3,2019-06-20,1.36
35370,28052106,3,2019-05-22,1.67
35371,28052259,17,2019-07-01,1.95
35372,28052281,75,2019-07-01,7.28
35373,28053065,41,2019-07-01,3.97
35374,28053907,20,2019-06-30,2.01
35375,28053933,28,2019-06-30,2.8
35376,28054212,25,2019-06-30,2.43
35377,28054489,2,2019-01-14,0.28
35378,28054901,52,2019-06-25,6.5
35379,28054965,13,2019-06-23,1.26
35380,28055277,27,2019-06-22,2.58
35381,28057020,0,,
35382,28057180,13,2019-06-16,1.26
35383,28057894,5,2019-05-30,0.48
35384,28068963,32,2019-07-03,3.09
35385,28069265,74,2019-07-07,7.21
35386,28071460,1,2018-08-29,0.1
35387,28071998,4,2018-10-08,0.41
35388,28073668,13,2019-06-18,1.38
35389,28073918,3,2019-05-28,0.3
35390,28074191,18,2019-07-02,1.8
35391,28075473,0,,
35392,28075828,6,2018-12-02,0.6
35393,28076377,0,,
35394,28076544,1,2018-10-13,0.11
35395,28078309,0,,
35396,28078505,2,2018-11-03,0.2
35397,28079070,8,2018-12-16,0.93
35398,28079986,20,2019-06-22,2.09
35399,28081396,16,2019-06-23,1.62
35400,28081740,1,2018-09-02,0.1
35401,28081782,24,2019-06-16,2.31
35402,28081940,3,2018-11-11,0.29
35403,28082095,38,2019-06-30,3.68
35404,28083637,18,2019-06-22,1.83
35405,28083998,1,2018-09-14,0.1
35406,28084157,28,2019-07-07,2.78
35407,28084536,32,2019-06-29,3.08
35408,28085491,52,2019-07-04,5.2
35409,28087456,2,2018-10-12,0.21
35410,28089652,5,2019-07-02,0.76
35411,28094626,11,2019-07-01,2.16
35412,28095496,1,2018-11-03,0.12
35413,28096650,7,2019-06-27,0.68
35414,28097610,1,2019-06-23,1.0
35415,28100131,16,2019-06-23,1.67
35416,28100333,19,2019-05-26,1.89
35417,28100624,14,2019-05-28,1.44
35418,28100877,37,2019-06-21,3.58
35419,28101132,3,2018-10-09,0.3
35420,28101217,3,2018-10-14,0.29
35421,28101280,1,2018-12-31,0.16
35422,28101762,39,2019-07-02,4.08
35423,28101852,17,2019-06-24,1.73
35424,28101926,33,2019-06-22,3.21
35425,28104307,0,,
35426,28104895,60,2019-06-30,5.75
35427,28105301,1,2019-05-18,0.58
35428,28105430,3,2018-10-02,0.29
35429,28105759,9,2019-07-07,0.96
35430,28107104,50,2019-06-24,4.81
35431,28107465,25,2019-03-21,2.6
35432,28108863,20,2019-06-23,2.02
35433,28108959,18,2019-06-20,1.74
35434,28109059,25,2019-06-25,3.07
35435,28111213,16,2019-05-26,1.55
35436,28121200,6,2019-01-02,0.61
35437,28121527,1,2018-09-28,0.11
35438,28121788,5,2019-04-19,0.53
35439,28123708,0,,
35440,28123818,72,2019-06-23,6.99
35441,28125509,59,2019-07-04,5.75
35442,28126530,1,2019-03-31,0.3
35443,28126994,0,,
35444,28127009,22,2019-06-16,2.16
35445,28127032,0,,
35446,28127126,1,2019-07-01,1.0
35447,28128130,1,2018-09-30,0.11
35448,28128149,0,,
35449,28128620,2,2018-09-10,0.19
35450,28129212,21,2019-06-11,2.08
35451,28129366,10,2019-06-29,1.06
35452,28129565,31,2019-05-09,3.06
35453,28129668,3,2019-04-21,0.29
35454,28129744,1,2018-10-08,0.11
35455,28129768,15,2019-04-10,1.51
35456,28130741,11,2019-03-25,1.05
35457,28131065,45,2019-06-20,4.98
35458,28131994,0,,
35459,28133007,0,,
35460,28133736,28,2019-06-27,2.75
35461,28133769,23,2019-06-19,2.23
35462,28133914,15,2019-07-07,1.45
35463,28134807,19,2019-06-26,1.91
35464,28135177,4,2019-05-13,0.39
35465,28135693,26,2019-06-30,2.57
35466,28135901,2,2018-09-09,0.19
35467,28135996,1,2018-09-23,0.1
35468,28136026,25,2019-06-19,2.52
35469,28136160,3,2019-05-23,0.37
35470,28136772,0,,
35471,28136987,35,2019-06-21,3.4
35472,28137157,1,2018-09-13,0.1
35473,28137345,4,2019-06-21,0.45
35474,28137623,1,2018-10-17,0.11
35475,28138470,0,,
35476,28138840,16,2019-01-05,1.55
35477,28139041,1,2019-01-01,0.16
35478,28144810,1,2018-09-03,0.1
35479,28149619,2,2019-07-01,2.0
35480,28151027,16,2019-06-16,1.84
35481,28151382,5,2018-12-03,0.49
35482,28152851,2,2019-01-14,0.28
35483,28153873,5,2019-05-26,0.55
35484,28153938,9,2019-03-25,0.88
35485,28154487,2,2019-03-15,0.24
35486,28154635,6,2018-11-18,0.58
35487,28155197,32,2019-06-16,3.49
35488,28157869,1,2018-09-28,0.11
35489,28158237,16,2019-06-24,1.58
35490,28159221,24,2019-07-01,2.36
35491,28160047,46,2019-06-23,5.04
35492,28160221,30,2019-06-30,2.9
35493,28161643,0,,
35494,28161907,6,2019-06-20,0.6
35495,28162058,9,2019-06-22,0.95
35496,28165121,31,2019-07-02,3.0
35497,28172195,0,,
35498,28172338,1,2018-10-13,0.11
35499,28172407,1,2018-09-23,0.1
35500,28178226,0,,
35501,28179447,44,2019-07-01,4.57
35502,28180599,4,2018-10-09,0.41
35503,28181243,2,2018-12-30,0.24
35504,28181405,57,2019-06-28,5.9
35505,28181575,0,,
35506,28181805,54,2019-06-26,5.61
35507,28181827,8,2019-04-26,0.81
35508,28182350,12,2019-06-19,1.38
35509,28182769,2,2018-10-28,0.22
35510,28183270,0,,
35511,28184001,10,2019-07-04,1.18
35512,28184101,2,2018-09-30,0.21
35513,28184199,2,2018-10-07,0.2
35514,28184830,0,,
35515,28185867,11,2019-07-02,1.14
35516,28186096,6,2019-04-24,0.65
35517,28187115,10,2019-07-04,1.06
35518,28187614,29,2019-06-23,2.82
35519,28188131,14,2019-06-23,1.39
35520,28188696,14,2019-05-18,1.48
35521,28189904,7,2019-06-21,1.09
35522,28195632,27,2019-06-17,2.69
35523,28195740,17,2018-12-01,1.72
35524,28196106,18,2019-06-21,1.8
35525,28197084,0,,
35526,28200288,7,2019-06-13,0.84
35527,28202481,70,2019-06-18,6.84
35528,28202752,10,2019-06-10,1.04
35529,28202825,57,2019-07-08,5.74
35530,28204876,39,2019-07-03,3.77
35531,28205535,6,2018-10-29,0.61
35532,28206135,8,2019-06-22,0.87
35533,28206177,5,2019-05-31,0.49
35534,28206615,19,2019-06-23,2.0
35535,28207491,54,2019-07-01,9.36
35536,28207627,15,2019-06-23,1.48
35537,28207954,3,2019-05-31,0.47
35538,28208177,37,2019-06-10,3.85
35539,28208416,19,2019-03-10,1.84
35540,28209194,14,2019-06-23,1.47
35541,28213718,36,2019-06-18,3.69
35542,28214075,56,2019-06-30,5.81
35543,28214275,1,2018-09-25,0.1
35544,28215216,2,2018-10-08,0.2
35545,28215809,1,2019-05-03,0.45
35546,28216267,0,,
35547,28217921,3,2019-06-10,1.73
35548,28218300,0,,
35549,28218384,33,2019-06-28,3.46
35550,28218710,1,2018-10-01,0.11
35551,28219460,51,2019-07-06,5.02
35552,28220182,6,2019-01-30,0.62
35553,28220443,24,2019-06-29,2.62
35554,28220772,14,2019-06-22,1.37
35555,28221182,10,2019-06-30,0.99
35556,28221379,25,2019-06-30,2.49
35557,28221478,31,2019-06-24,3.01
35558,28221653,11,2019-06-05,1.11
35559,28222556,0,,
35560,28222827,5,2018-10-28,0.51
35561,28223260,0,,
35562,28225706,4,2019-06-09,0.4
35563,28226222,7,2019-05-27,0.71
35564,28226667,5,2019-07-01,0.53
35565,28227192,3,2018-11-18,0.32
35566,28227271,6,2019-05-27,0.63
35567,28227966,56,2019-07-03,5.62
35568,28228445,1,2018-10-23,0.12
35569,28228599,4,2019-05-10,0.49
35570,28230432,18,2019-06-29,1.76
35571,28230753,6,2019-06-24,0.63
35572,28240916,16,2019-06-24,1.62
35573,28242507,49,2019-07-01,5.18
35574,28242697,1,2018-11-24,0.13
35575,28243109,1,2018-10-22,0.12
35576,28243134,4,2019-07-06,0.64
35577,28245313,5,2019-05-19,0.57
35578,28245930,16,2019-06-24,1.62
35579,28247510,1,2019-04-29,0.42
35580,28250130,7,2019-02-21,0.71
35581,28250228,6,2018-12-16,0.59
35582,28250448,24,2019-06-26,2.76
35583,28250863,4,2019-04-30,0.39
35584,28250925,11,2019-01-27,1.24
35585,28250999,8,2019-06-29,0.88
35586,28251042,7,2018-10-05,0.69
35587,28252662,4,2018-11-10,0.42
35588,28252786,22,2019-07-07,2.22
35589,28253482,5,2018-12-02,0.53
35590,28253864,8,2019-01-18,0.82
35591,28254842,5,2019-05-31,0.53
35592,28255658,14,2019-07-06,1.45
35593,28256883,8,2019-05-05,0.8
35594,28256958,0,,
35595,28257309,15,2019-06-23,1.53
35596,28258594,9,2019-04-11,0.94
35597,28259695,9,2019-05-04,0.9
35598,28259702,11,2018-12-19,1.1
35599,28261459,4,2018-12-02,0.44
35600,28261992,5,2018-09-17,0.49
35601,28270500,2,2019-05-20,0.76
35602,28270998,5,2019-07-02,0.51
35603,28271289,1,2019-06-24,1.0
35604,28272634,36,2019-06-23,3.94
35605,28273584,3,2019-01-16,0.3
35606,28273699,2,2018-09-23,0.2
35607,28274486,2,2018-10-07,0.2
35608,28275375,1,2018-10-06,0.11
35609,28276940,4,2019-04-30,0.48
35610,28277212,24,2019-06-30,2.38
35611,28277352,11,2019-04-18,1.13
35612,28277480,43,2019-06-21,4.24
35613,28278875,68,2019-07-05,7.58
35614,28279502,15,2019-06-24,1.56
35615,28282908,8,2019-02-14,0.82
35616,28284019,5,2019-01-02,0.52
35617,28284205,17,2019-06-23,1.68
35618,28284445,11,2019-06-16,1.11
35619,28284458,85,2019-07-05,8.31
35620,28284704,17,2019-06-16,2.8
35621,28284832,14,2019-06-24,1.53
35622,28284867,5,2019-06-08,0.53
35623,28285760,48,2019-07-05,4.86
35624,28285795,0,,
35625,28286101,62,2019-06-30,6.55
35626,28286163,12,2019-07-03,1.29
35627,28286395,27,2019-05-19,2.83
35628,28286844,4,2019-02-21,0.44
35629,28286952,2,2018-11-19,0.22
35630,28287064,35,2019-06-03,3.44
35631,28287653,2,2019-07-05,0.25
35632,28288433,53,2019-06-11,5.96
35633,28289858,13,2019-02-18,1.3
35634,28289954,7,2019-05-04,0.7
35635,28290447,17,2019-04-25,1.95
35636,28291704,18,2019-06-20,1.93
35637,28291780,27,2019-06-09,2.74
35638,28298405,23,2019-05-05,2.35
35639,28298437,10,2019-03-11,1.05
35640,28300510,39,2019-06-23,3.98
35641,28302975,0,,
35642,28303888,3,2019-03-18,0.39
35643,28305549,1,2018-09-21,0.1
35644,28306536,1,2018-10-08,0.11
35645,28306661,29,2019-06-21,2.87
35646,28306885,6,2018-10-07,0.62
35647,28307159,12,2018-12-30,1.21
35648,28307999,15,2019-06-24,1.75
35649,28308261,2,2018-10-08,0.21
35650,28308278,42,2019-06-01,4.33
35651,28308296,1,2019-01-02,0.16
35652,28309196,5,2019-01-05,0.53
35653,28309473,5,2019-04-21,0.51
35654,28309976,26,2019-06-21,2.65
35655,28310699,23,2019-07-07,2.28
35656,28310943,41,2019-07-01,4.29
